case number,status,suspect
1WTLp,pending,26737251604
1WTLp,pending,14978280752
1WTLp,pending,80668661210
r4Y7S,pending,51426630585
r4Y7S,pending,82697156615
r4Y7S,pending,82002289272
r4Y7S,pending,42574705250
r4Y7S,pending,95462332737
US8KA,pending,98052476934
US8KA,pending,17543576412
US8KA,pending,68447933725
US8KA,pending,48023673106
US8KA,pending,87582397411
US8KA,pending,14185132579
9iIS1,closed,42309771177
9iIS1,closed,84169558600
9iIS1,closed,32852912795
9iIS1,closed,64002505236
9iIS1,closed,63953158416
9iIS1,closed,20743278191
9iIS1,closed,90224562867
9iIS1,closed,73275807301
unnte,pending,64656312600
unnte,pending,10358586219
unnte,pending,79476438347
unnte,pending,35710989429
unnte,pending,28529635389
unnte,pending,99379151453
unnte,pending,95462332737
unnte,pending,69568872770
unnte,pending,85041791334
unnte,pending,45408926051
AHuvx,closed,61233710857
AHuvx,closed,58933406094
AHuvx,closed,52866861357
AHuvx,closed,74523804191
AHuvx,closed,47846414543
AHuvx,closed,49203358991
AHuvx,closed,18879870523
AHuvx,closed,20726854422
4rPmE,pending,34352493924
4rPmE,pending,23026738664
4rPmE,pending,12342960117
Lpst3,closed,15497056666
Lpst3,closed,34992859749
Lpst3,closed,41948035558
Lpst3,closed,69249566857
Lpst3,closed,87506653594
Lpst3,closed,87517205653
tvXt1,closed,16767788379
tvXt1,closed,43798134473
tvXt1,closed,41584025442
tvXt1,closed,46460957084
tvXt1,closed,77815854568
tvXt1,closed,42456257549
tvXt1,closed,16105171918
tvXt1,closed,94359779849
tvXt1,closed,64436281972
1735K,pending,26564096954
1735K,pending,98470723330
kSM9e,closed,87216279589
kSM9e,closed,21034569838
kSM9e,closed,69876469052
20G5E,pending,65135275224
20G5E,pending,18398490100
20G5E,pending,12317856625
20G5E,pending,23489321089
20G5E,pending,39863406681
WfCcL,closed,20516204988
aZey3,closed,27771444715
aZey3,closed,43249994465
aZey3,closed,88977922838
aZey3,closed,60899246535
aZey3,closed,33159440308
aZey3,closed,95986580501
GMxj9,closed,79476438347
GMxj9,closed,35745553986
GMxj9,closed,79936971783
GMxj9,closed,33842797122
GMxj9,closed,58244475730
TN7vA,closed,10388458090
TN7vA,closed,38984659143
TN7vA,closed,12321938634
TN7vA,closed,96842865769
TN7vA,closed,89896908975
TN7vA,closed,70283638570
TN7vA,closed,57111152894
Oq3uz,pending,43330264944
Oq3uz,pending,90556546779
Oq3uz,pending,69532228429
Oq3uz,pending,90205648925
Oq3uz,pending,35130680166
Oq3uz,pending,59816472535
Oq3uz,pending,17107294383
bGzGs,pending,56755344493
bGzGs,pending,29361346550
bGzGs,pending,78605665035
bGzGs,pending,82799281377
bGzGs,pending,50846553487
bGzGs,pending,63000194657
3FQP6,pending,78373984606
3FQP6,pending,10737319935
3FQP6,pending,79678994699
3FQP6,pending,70992477892
3FQP6,pending,90160061134
3FQP6,pending,99270363544
hH6G5,pending,39724763633
hH6G5,pending,86746778116
hH6G5,pending,78354866999
hH6G5,pending,95755755594
hH6G5,pending,35471519862
hH6G5,pending,33944973822
LRZHN,pending,78758539596
LRZHN,pending,35438515875
LRZHN,pending,78250260806
UWwha,pending,23383335637
UWwha,pending,15018543370
UWwha,pending,25053538997
UWwha,pending,19396786556
ezrpO,pending,35745553986
ezrpO,pending,79851431876
ezrpO,pending,24608838787
ezrpO,pending,21554129390
ezrpO,pending,95845698812
ezrpO,pending,24767184625
ezrpO,pending,82326209387
ezrpO,pending,52492674358
yaSP1,closed,65058413810
yaSP1,closed,50576676953
yaSP1,closed,95354797845
yaSP1,closed,49078574582
yaSP1,closed,64321194196
yaSP1,closed,36219061344
yaSP1,closed,45697656704
yaSP1,closed,15251872803
Becdi,pending,91667618412
Becdi,pending,44493035176
Becdi,pending,41160650857
I9wW6,pending,28829643092
I9wW6,pending,50222142966
I9wW6,pending,47612653119
I9wW6,pending,37760547093
I9wW6,pending,93099407661
I9wW6,pending,55230258604
I9wW6,pending,62772943964
I9wW6,pending,94668374454
ZWLoD,closed,27150627975
ZWLoD,closed,89195410266
X032I,pending,86305656049
X032I,pending,88977066032
X032I,pending,87797891557
X032I,pending,24789631365
X032I,pending,83783606848
LDa5w,closed,41004608423
u3alM,closed,13118531406
u3alM,closed,23328667599
u3alM,closed,88167078686
u3alM,closed,20659526946
u3alM,closed,77599521597
u3alM,closed,73774951676
WBs37,pending,70762872517
WBs37,pending,10303959724
WBs37,pending,41869409889
bnr6T,pending,83908298280
bnr6T,pending,13447825848
bnr6T,pending,86829444959
bnr6T,pending,40784884419
bnr6T,pending,44850853900
bnr6T,pending,91443115922
bnr6T,pending,54072271035
bnr6T,pending,23244162435
GTxva,pending,15693762660
GTxva,pending,73441359446
GTxva,pending,10042467487
GTxva,pending,84802281942
GTxva,pending,37423265555
GTxva,pending,17203030728
WNK6z,pending,54712610488
WNK6z,pending,89229469375
yamFs,closed,92059011620
yamFs,closed,17803015634
yamFs,closed,10062652262
yamFs,closed,54179181825
yamFs,closed,49056587352
yamFs,closed,91641673928
yamFs,closed,46997849323
yamFs,closed,74919453118
yamFs,closed,41988231670
ThHZk,closed,36559661508
ThHZk,closed,24893396952
fZmvl,closed,65109808971
fZmvl,closed,76857200474
fZmvl,closed,17663099021
fZmvl,closed,76000740233
hH2On,closed,95477644021
hH2On,closed,55775186343
hH2On,closed,88518789995
1trR9,closed,11498531159
dBaPc,closed,20507946700
dBaPc,closed,95078707519
dBaPc,closed,31861629010
dBaPc,closed,13870191195
dBaPc,closed,11472613036
4nxSM,pending,94239077813
4nxSM,pending,88003990011
4nxSM,pending,59513551861
4nxSM,pending,57525056205
J8Xaz,closed,58511423596
J8Xaz,closed,63362797192
J8Xaz,closed,25142421180
TdmBf,pending,92673408877
TdmBf,pending,80961251312
TdmBf,pending,92351349988
TYupH,pending,74475631697
TYupH,pending,69964258315
TYupH,pending,10431076903
TYupH,pending,87128513183
TYupH,pending,33224334549
TYupH,pending,69069575551
TYupH,pending,71740036961
ycSPi,pending,75700524074
ycSPi,pending,39483810133
ycSPi,pending,74523804191
aWB7f,pending,70840080727
aWB7f,pending,32908665285
aWB7f,pending,38768956452
aWB7f,pending,90067170694
aWB7f,pending,64430328283
5dWAb,pending,96835888549
5dWAb,pending,49185020628
5dWAb,pending,45039520987
5dWAb,pending,53410511032
5dWAb,pending,43193456259
clT0y,closed,42357792636
clT0y,closed,94869247538
clT0y,closed,27324556514
clT0y,closed,52098238592
clT0y,closed,81889569005
9hbH1,pending,95634468320
9hbH1,pending,89506348242
9hbH1,pending,21586314524
9hbH1,pending,85117656382
RB2Zk,closed,82448479578
RB2Zk,closed,60824635342
jM7RU,pending,14099591998
jM7RU,pending,61732234225
jM7RU,pending,43815284770
rD4Yl,closed,51857459957
rD4Yl,closed,63927024802
rD4Yl,closed,60349124605
rD4Yl,closed,70374616130
rD4Yl,closed,17827916223
rD4Yl,closed,68020939004
rD4Yl,closed,83418885403
rD4Yl,closed,20957835629
rD4Yl,closed,63488490750
aLrbX,closed,93357414082
aLrbX,closed,94759188184
aLrbX,closed,66371086849
aLrbX,closed,30351022002
Wk9gf,closed,54766588335
Wk9gf,closed,89823024559
Wk9gf,closed,98795553339
Wk9gf,closed,96464121894
Wk9gf,closed,59394498914
Wk9gf,closed,98856353913
Wk9gf,closed,30417868475
PtjRa,pending,16123995198
PtjRa,pending,25979223723
PtjRa,pending,92693132803
PtjRa,pending,82697156615
PtjRa,pending,82157057619
PtjRa,pending,10293268798
ukcOV,closed,63488490750
ukcOV,closed,35362486811
ukcOV,closed,17904394456
ukcOV,closed,81430973812
ukcOV,closed,78804270507
ukcOV,closed,41562446331
ukcOV,closed,83523964291
ukcOV,closed,86795573708
ukcOV,closed,79492361001
mKIyq,pending,97792306708
mKIyq,pending,32852912795
mKIyq,pending,71853779292
mKIyq,pending,94542687661
mKIyq,pending,98571606667
iAgtL,closed,49177707196
iAgtL,closed,83467654589
iAgtL,closed,35360773748
iAgtL,closed,80253709173
iAgtL,closed,25888072084
iAgtL,closed,81067817018
iAgtL,closed,24216330248
iAgtL,closed,57990176246
iAgtL,closed,42763031433
iAgtL,closed,51426630585
vHTgA,closed,15048818257
vHTgA,closed,30197991319
vHTgA,closed,53815302246
vHTgA,closed,67507049295
vHTgA,closed,62395484575
vHTgA,closed,37536885147
KFHQh,closed,80501633760
KFHQh,closed,61938519332
KFHQh,closed,21977545487
KFHQh,closed,78354866999
KFHQh,closed,91368335254
KFHQh,closed,61361098225
KFHQh,closed,72398497433
KFHQh,closed,47138415836
26Y3K,pending,94359779849
26Y3K,pending,44554916626
26Y3K,pending,82932922811
26Y3K,pending,39786273200
DK7aA,pending,66384561153
DK7aA,pending,54078453106
DK7aA,pending,47612653119
DK7aA,pending,98601052094
DK7aA,pending,36958155112
DK7aA,pending,52422638494
jXo80,closed,10359267975
jXo80,closed,44056939353
lC2sO,closed,33338900534
lC2sO,closed,33394945025
DB1DG,closed,11449386537
DB1DG,closed,27645862376
aUXzg,closed,75549918989
aUXzg,closed,85352016866
aUXzg,closed,67369442846
3Jfjy,pending,48371732200
YsLWl,pending,71645893758
YsLWl,pending,25893541661
YsLWl,pending,61463805815
YsLWl,pending,74475631697
2rwGn,pending,19847044183
2rwGn,pending,39347161826
2rwGn,pending,84794445086
2rwGn,pending,47456634456
2rwGn,pending,43417245658
2rwGn,pending,47376092057
2rwGn,pending,51793847504
2rwGn,pending,35563464144
dnOCE,closed,16821379485
dnOCE,closed,16040415536
dnOCE,closed,86249364382
dnOCE,closed,96791496227
dnOCE,closed,97792306708
dnOCE,closed,24592386975
dnOCE,closed,64036908142
NSdLc,pending,11857789869
NSdLc,pending,69063937145
NSdLc,pending,24760467908
NSdLc,pending,85468622006
NSdLc,pending,27823124328
rv8m0,pending,69800993353
rv8m0,pending,84564825394
j5RPC,pending,47280025651
j5RPC,pending,16105171918
j5RPC,pending,39960731698
j5RPC,pending,67344903983
j5RPC,pending,59608311183
j5RPC,pending,87583889865
j5RPC,pending,85838096841
j5RPC,pending,39980973620
j5RPC,pending,68020939004
j5RPC,pending,69002117779
jSCM1,pending,77391184998
jSCM1,pending,25142421180
jSCM1,pending,40791284866
jSCM1,pending,14076354156
jSCM1,pending,66675292143
jSCM1,pending,85041791334
jSCM1,pending,70684695635
BTJQD,closed,47193401102
BTJQD,closed,99791128058
BTJQD,closed,16105171918
BTJQD,closed,96910209914
BTJQD,closed,10737319935
BTJQD,closed,83528369964
BTJQD,closed,25146200385
BTJQD,closed,34786700748
sAcHh,pending,47394971908
sAcHh,pending,67650960910
sAcHh,pending,51581278490
sAcHh,pending,38047651108
FZ0M7,pending,55066030776
xbTn6,pending,68748934438
xbTn6,pending,23345908136
xbTn6,pending,89734984442
xbTn6,pending,36999306197
xbTn6,pending,25893541661
xbTn6,pending,98049494597
xbTn6,pending,36037839964
xbTn6,pending,45637784714
xbTn6,pending,26670012582
xbTn6,pending,68065078821
GHZgw,closed,39617317064
LRUF8,pending,32120193278
LRUF8,pending,81368203048
LRUF8,pending,43340308415
k4vEi,closed,67425329748
k4vEi,closed,15159074361
yGyUm,pending,18386653966
yGyUm,pending,52182514515
yGyUm,pending,95605648605
yGyUm,pending,51498803751
yGyUm,pending,38445710550
yGyUm,pending,64623703682
yGyUm,pending,73195160671
yGyUm,pending,45890392066
yGyUm,pending,51820577843
JBSsW,pending,69436304189
JBSsW,pending,55724018153
JBSsW,pending,44976804142
JBSsW,pending,35410093930
JBSsW,pending,72985525785
JBSsW,pending,61233710857
JBSsW,pending,38703623955
X20Et,closed,59123762272
X20Et,closed,90118210850
X20Et,closed,57896714964
X20Et,closed,98655537540
X20Et,closed,86709973904
X20Et,closed,43714632633
X20Et,closed,18583872644
X20Et,closed,25573713252
X20Et,closed,20373082345
wMC6M,closed,55753193770
wMC6M,closed,71675228489
wMC6M,closed,19011035743
wMC6M,closed,87524258424
wMC6M,closed,55736723413
wMC6M,closed,55066030776
wMC6M,closed,26696494285
wMC6M,closed,10608475635
wMC6M,closed,25135873937
myMUC,closed,24963858664
myMUC,closed,78775717094
UUmRz,closed,96783230362
UUmRz,closed,72045725588
UUmRz,closed,33910550988
UUmRz,closed,57808401904
UUmRz,closed,69118424719
UUmRz,closed,96237450551
oRgAn,pending,63927024802
oRgAn,pending,50222142966
oRgAn,pending,87118670514
mNQMB,closed,32231462737
mNQMB,closed,10293268798
mNQMB,closed,89341169393
mNQMB,closed,83406965745
mNQMB,closed,67108390387
mNQMB,closed,28728262658
mNQMB,closed,15729920500
MCQTT,closed,89474825683
MCQTT,closed,82326209387
MCQTT,closed,94033571680
MCQTT,closed,98032091318
MCQTT,closed,35543475755
MCQTT,closed,57188280516
MCQTT,closed,61500239262
MCQTT,closed,42252696562
kTguC,closed,94074445117
kTguC,closed,50328979328
kTguC,closed,16215164184
kTguC,closed,57846808938
zyRJP,closed,82176989400
zyRJP,closed,34900015032
ALd2e,closed,36995351986
isye6,closed,89711849903
2RsQX,pending,30417868475
mMwuJ,pending,21310814092
mMwuJ,pending,40637437124
mMwuJ,pending,69002117779
mMwuJ,pending,22877573312
mMwuJ,pending,68920052596
mMwuJ,pending,45259472368
mMwuJ,pending,99802271230
mMwuJ,pending,59604197738
JYRN8,closed,69882508688
JYRN8,closed,72701272558
JYRN8,closed,61103431342
JYRN8,closed,78308958214
JYRN8,closed,48199168318
JYRN8,closed,90397417817
uw8LW,closed,87601402003
uw8LW,closed,88878386137
uw8LW,closed,19847044183
64YYO,pending,86795573708
64YYO,pending,73471334754
64YYO,pending,18838054150
64YYO,pending,76233750837
64YYO,pending,12123341555
64YYO,pending,39448175695
64YYO,pending,90645598880
64YYO,pending,27627208085
AiD9p,closed,23690190074
AiD9p,closed,34352493924
AiD9p,closed,86270886034
AiD9p,closed,83471786410
AiD9p,closed,37536885147
AiD9p,closed,53746497910
AiD9p,closed,14207587930
AiD9p,closed,65819479253
AiD9p,closed,80501633760
AiD9p,closed,74101188876
J77hW,pending,83134760452
PuBr7,closed,80556365854
PuBr7,closed,69277500218
PuBr7,closed,26797338487
bW5kU,pending,70637795449
bW5kU,pending,71379583671
bW5kU,pending,42956089158
bW5kU,pending,83528369964
bW5kU,pending,11857789869
bW5kU,pending,97232956735
bW5kU,pending,19639463610
DI6Jw,closed,84431966780
DI6Jw,closed,39508003508
DI6Jw,closed,23237537164
kM7Gs,pending,40766092873
kM7Gs,pending,77369613650
kM7Gs,pending,11499490238
cLvFa,closed,20507946700
cLvFa,closed,52395328807
cLvFa,closed,49978921107
cLvFa,closed,82660739040
cLvFa,closed,93244926641
cLvFa,closed,31648817885
cLvFa,closed,44780328601
cLvFa,closed,24013520002
cLvFa,closed,86405504149
lWqj0,pending,57399068142
lWqj0,pending,54814997088
lWqj0,pending,81743752903
lWqj0,pending,62184926877
lWqj0,pending,66258345442
lWqj0,pending,62803444699
lWqj0,pending,90463979456
lWqj0,pending,54029635066
lWqj0,pending,13558276827
lWqj0,pending,36978621849
KNmE8,pending,39960731698
KNmE8,pending,96226427711
KNmE8,pending,96781829239
KNmE8,pending,70093193449
KNmE8,pending,61369401034
KNmE8,pending,31023715711
dD3cA,closed,67452188602
dD3cA,closed,29036782653
dD3cA,closed,74323894456
dD3cA,closed,74867481749
dD3cA,closed,85342740111
dD3cA,closed,64478695564
e11Jb,closed,74465240759
e11Jb,closed,92003227402
e11Jb,closed,66258345442
e11Jb,closed,36581376705
e11Jb,closed,25626934008
e11Jb,closed,23060702992
e11Jb,closed,92095783591
e11Jb,closed,43915210704
DvxGl,pending,38292661793
DvxGl,pending,82647516586
GBW4j,closed,81430973812
GBW4j,closed,10737319935
GBW4j,closed,40633112251
GBW4j,closed,24599708921
GBW4j,closed,93222084227
CjLdw,closed,70988548428
CjLdw,closed,22214628105
CjLdw,closed,38637038078
CjLdw,closed,65102023043
CjLdw,closed,47134050421
CjLdw,closed,45360404730
CjLdw,closed,49652028605
CjLdw,closed,46822316112
CjLdw,closed,65387909877
CjLdw,closed,13203505538
ZEphc,pending,22777895905
ZEphc,pending,16568778004
HLM0g,closed,43249994465
HLM0g,closed,73187960943
HLM0g,closed,19813338472
HLM0g,closed,21274394185
HLM0g,closed,14112498851
ZRl4X,closed,84211553473
ZRl4X,closed,94425165375
ZRl4X,closed,93646344862
ZRl4X,closed,57435107820
ZRl4X,closed,31350139257
ZRl4X,closed,32112108012
ZRl4X,closed,48262032807
ZRl4X,closed,58736581537
ZRl4X,closed,72444939843
ZRl4X,closed,34575521600
Xxssx,closed,75630011961
Xxssx,closed,44643576778
Xxssx,closed,74002298835
Xxssx,closed,76122334774
Xxssx,closed,31454161944
Xxssx,closed,44192667086
Xxssx,closed,74902402294
Xxssx,closed,73280539525
Xxssx,closed,39960731698
558oj,pending,19594774720
558oj,pending,98627067226
558oj,pending,63902238553
0yIge,pending,17168159029
FdG7t,closed,43908437981
FdG7t,closed,57657127681
FdG7t,closed,80662743008
FdG7t,closed,11405354228
Yyipx,pending,20842076657
Yyipx,pending,21679029758
Yyipx,pending,55037138173
Yyipx,pending,11584612192
Yyipx,pending,81467355275
Yyipx,pending,30320149703
jOH4e,closed,77029661545
jOH4e,closed,80461530476
jOH4e,closed,36173960409
jOH4e,closed,99294962448
jOH4e,closed,41940585513
jOH4e,closed,40607347954
2SXEI,pending,18377754752
2SXEI,pending,22767358264
2SXEI,pending,99422671239
2SXEI,pending,91163831815
2SXEI,pending,80436759645
2SXEI,pending,92815000167
2SXEI,pending,24072194813
2SXEI,pending,46570652554
2SXEI,pending,58946005822
iHcWm,closed,48631459029
iHcWm,closed,52320928081
iHcWm,closed,84479712603
ONGaj,pending,99324209348
ONGaj,pending,20847114674
ONGaj,pending,96212459228
ONGaj,pending,42025721013
ONGaj,pending,13626118890
ONGaj,pending,82867206202
ONGaj,pending,19900949666
ONGaj,pending,96301776853
ONGaj,pending,88337736816
ONGaj,pending,15018543370
g6iAv,closed,18799645047
g6iAv,closed,19290055985
g6iAv,closed,89431576363
g6iAv,closed,30686087162
g6iAv,closed,74701785554
g6iAv,closed,51354273605
PvsV7,pending,70201261323
PvsV7,pending,12321938634
PvsV7,pending,29842166565
pDH1q,closed,71594913398
pDH1q,closed,45794062945
pDH1q,closed,19865313122
XWfoY,pending,92351349988
XWfoY,pending,24799576868
XWfoY,pending,13634388956
AEv07,pending,11449386537
AEv07,pending,39428991220
AEv07,pending,93307901318
AEv07,pending,18546806931
AEv07,pending,33614041752
AEv07,pending,38047651108
AEv07,pending,21703329708
AEv07,pending,98297849141
AEv07,pending,22005581565
so6G1,pending,89333087475
so6G1,pending,92523248489
so6G1,pending,28724955804
r6UHu,closed,80512898965
r6UHu,closed,36749682692
r6UHu,closed,20495710697
xmVpO,pending,47787098642
xmVpO,pending,16123995198
xmVpO,pending,13282363849
xmVpO,pending,92402261910
xmVpO,pending,37603280610
xmVpO,pending,56216435714
xmVpO,pending,92984250097
xmVpO,pending,91249094935
yMNEF,closed,18595545178
yMNEF,closed,18376776936
yMNEF,closed,54241516782
yMNEF,closed,62167812733
yMNEF,closed,52395328807
yMNEF,closed,86305656049
Mbc6n,closed,61212341193
Mbc6n,closed,99739642540
Fo6mK,closed,31552135150
AUVxU,closed,59360248854
AUVxU,closed,74079453622
AUVxU,closed,95382926878
AUVxU,closed,82083973518
BUw1U,pending,47541269292
BUw1U,pending,48598439167
BUw1U,pending,72385608170
BUw1U,pending,46170102427
BUw1U,pending,99673297400
FmXdU,closed,89506348242
FmXdU,closed,84219853879
FmXdU,closed,90550618046
FmXdU,closed,15773975916
FmXdU,closed,91026835256
FmXdU,closed,52565512069
FmXdU,closed,42775371915
FmXdU,closed,11081249061
AeTyK,closed,14580700937
AeTyK,closed,15018543370
AeTyK,closed,61900642791
AeTyK,closed,90111492379
AeTyK,closed,58411534447
guvWV,closed,73087548715
guvWV,closed,78260134662
guvWV,closed,35824964406
guvWV,closed,26960450370
guvWV,closed,31496396515
guvWV,closed,98052476934
guvWV,closed,35814069883
TqF3q,closed,82176989400
TqF3q,closed,35127966341
TqF3q,closed,60702745464
TqF3q,closed,87499265832
TqF3q,closed,20562034476
TqF3q,closed,31051199052
TqF3q,closed,46674219356
TqF3q,closed,29433309546
TqF3q,closed,40531780709
TqF3q,closed,41373765508
L40AZ,closed,70151137313
L40AZ,closed,38732593186
L40AZ,closed,50285231757
L40AZ,closed,23989627886
L40AZ,closed,18987157503
L40AZ,closed,92003227402
L40AZ,closed,37954332527
GqOhn,pending,91098270715
GqOhn,pending,82194601517
GqOhn,pending,69063937145
GqOhn,pending,24362368516
GqOhn,pending,91641673928
G1u2I,closed,78700173828
G1u2I,closed,59328012017
G1u2I,closed,35066106479
G1u2I,closed,81557862365
G1u2I,closed,76681592532
bYwLz,closed,73129435378
bYwLz,closed,59654395855
bYwLz,closed,55806556019
bYwLz,closed,69586249058
bYwLz,closed,34709502758
bYwLz,closed,93023167502
bYwLz,closed,48266151756
bYwLz,closed,55969015067
bYwLz,closed,93357414082
Vx1t2,closed,88138356682
Pzz3Z,closed,78605665035
0LfrB,closed,24607832477
0LfrB,closed,50355267626
0LfrB,closed,59262067735
0LfrB,closed,58776056619
